id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,title/es,description/ca,description/es,start_time,end_time,attendees,contributions,organizations,address,location/ca,location/es,reference,comments,attachments,followers,url,related_proposals,related_results
2821,,,,102.0,la Marina del Prat Vermell,la Marina del Prat Vermell,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Plaça de Sant Cristòfol ,Punto móvil en la Plaza de Sant Cristòfol,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-06 15:30:00,2020-02-06 17:30:00,40,7,Cap,"Plaça de Sant Cristòfol, 08038 Barcelona",Plaça de Sant Cristòfol,Plaça de Sant Cristòfol,BCN-MEET-2020-02-2821,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2821,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17353,
2822,,,,106.0,Sants - Badal,Sants - Badal,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Rambla Badal,Punto móvil en la Rambla Badal,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-10 15:30:00,2020-02-10 17:30:00,35,0,Cap,Rambla Badal 151,Rambla Badal 151 (alçada Lidl),,BCN-MEET-2020-02-2822,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2822,,
2824,,,,163.0,la Bordeta,la Bordeta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Ludoteca la Bordeta,Punto móvil en la Ludoteca la Bordeta,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-13 15:30:00,2020-02-13 17:30:00,60,4,Cap,Carrer Constitució 19,Davant la ludoteca o San Medir,,BCN-MEET-2020-02-2824,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2824,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17713, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17714, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17718, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17719",
2825,,,,101.0,Poble-sec,Poble-sec,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Plaça de Navas Poble-Sec,Punto móvil en la Plaza de Navas Poble-Sec,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-12 15:30:00,2020-02-12 17:30:00,50,7,Cap,"Plaça de Navas, 08004 Barcelona",Plaça de Navas,,BCN-MEET-2020-02-2825,1,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2825,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17615, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17624, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17621, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17622, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17623, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17676, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17705",
2826,,,,158.0,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Barri Diagonal Mar,Punto móvil en el Casal de Barrio Diagonal Mar,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-06 17:00:00,2020-02-06 19:00:00,15,2,Cap,"Carrer de la Selva de Mar, 22, 08019 Barcelona",Casal de Barri Diagonal Mar,,BCN-MEET-2020-02-2826,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2826,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17626, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17627",
2831,,,,119.0,la Salut,la Salut,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Mercat Lesseps de La Salut,,<p>Punt mòbil d'informació i recollida de projectes</p>,,2020-02-22 10:30:00,2020-02-22 12:30:00,25,0,Veïns i veïnes a peu de carrer,"carrer Verdi, 200",Mercat Lesseps,,BCN-MEET-2020-02-2831,0,2,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2831,,
2832,,,,119.0,la Salut,la Salut,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al barri de La Salut,,<p>Punt mòbil d'informació i recollida de projectes</p>,,2020-02-24 15:30:00,2020-02-24 17:30:00,47,0,Veïns i veïnes a peu de carrer,carrer Larrad,carrer Larrad,,BCN-MEET-2020-02-2832,0,2,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2832,,
2833,,,,118.0,el Coll,el Coll,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al barri El Coll,,<p>Punt mòbil d'informació i recollida de projectes</p>,,2020-03-02 15:30:00,2020-03-02 17:30:00,20,0,Cap,"Carrer de la Font del Remei, 16",Plaça Laguna Lanao i Parc de la Creueta del Coll,,BCN-MEET-2020-02-2833,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2833,,
2834,,,,117.0,Vallcarca i els Penitents,Vallcarca i els Penitents,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al barri de Vallcarca,,<p>Punt mòbil d'informació i recollida de projectes</p>,,2020-03-10 15:30:00,2020-03-10 17:30:00,77,0,Cap,"Avinguda Vallcarca, 100",Sortida del metro Vallcarca,,BCN-MEET-2020-02-2834,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2834,,
2839,,,,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil Espai Veïnal Càlabria 66 ,Punt móvil Espacio Vecinal Càlabria 66 ,<p>Punt mòbil d'informació i recollida de projectes i propostes.</p>,<p>Punto móvil de información y recogida de proyectos/propuestas.</p>,2020-02-06 16:00:00,2020-02-06 18:00:00,4,0,Sessió d'informació a la ciutadania.,"Carrer de Calàbria, 66, 08015 Barcelona",Espai veïnal Calàbria 66,Espacio vecinal Calàbria 66,BCN-MEET-2020-02-2839,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2839,,
2840,,,,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil mercat del Fort Pienc,Punto móvil mercado del Fort Pienc,<p>Punt mòbil d'informació i recollida de projectes i propostes.</p>,<p>Punto móvil de información y recogida de proyectos/propuestas.</p>,2020-02-07 15:30:00,2020-02-07 17:30:00,20,0,Ciutadania del districte de l'Eixample i Rodalies,"Plaça Fort Pienc, 3, 08013 Barcelona",Mercat del Fort Pienc,Mercado del Fort Pienc,BCN-MEET-2020-02-2840,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2840,,
2848,,,,158.0,Diagonal Mar i el Front Marítim del Poblenou,Diagonal Mar i el Front Marítim del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Barri Diagonal Mar,Punto móvil en la Casal de Barrio Diagonal Mar,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-10 17:00:00,2020-02-10 19:00:00,10,2,Cap,"Carrer de la Selva de Mar, 22, 08019 Barcelona",Casal de Barri Diagonal Mar,,BCN-MEET-2020-02-2848,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2848,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17532, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17627",
2841,,,,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil Mercat de Pagès (Esquerra Eixample) ,Punto móvil Mercado de Payés (Esquerra Eixample) ,<p>Punt mòbil d'informació i recollida de projectes i propostes.</p>,<p>Punto móvil de información y recogida de proyectos/propuestas.</p>,2020-02-08 10:30:00,2020-02-08 12:30:00,18,0,Ciutadania del disctricte de l'Eixample i rodalies,"Carrer del Consell de Cent, 148, 150, 08015 Barcelona",Mercat de Pagès Esquerra Eixample ,Mercado de Payés Esquerra Eixample,BCN-MEET-2020-02-2841,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2841,,
2845,,,,105.0,Hostafrancs,Hostafrancs,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Mercat d'Hostafrancs,Punto móvil en el Mercado de Hostafrancs,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-03-07 16:00:00,2020-03-07 19:00:00,65,4,'-,"Carrer de la Creu Coberta, 93, 08014 Barcelona",Mercado de Hostafrancs,Mercat d'Hostafrancs,BCN-MEET-2020-02-2845,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2845,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19783, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19785, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19787, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19792",
2846,,,,137.0,la Guineueta,la Guineueta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt fixe al Mercat de la Guineueta,Punto móvil en el Mercat de la Guineueta,<p>Punt fixe d'informació i recollida de projectes/propostes.</p>,,2020-02-06 08:00:00,2020-02-06 13:00:00,87,0,Cap entitat va participar,"Passeig de Valldaura, 186, 08042 Barcelona",Mercat de la Guineueta,,BCN-MEET-2020-02-2846,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2846,,
2847,,,,157.0,el Poblenou,el Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a Can Saladrigas al Poblenou,"Punto móvil en Can Saladrigas, en Poblenou",<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-10 11:00:00,2020-02-10 13:00:00,30,2,Cap," Carrer de Llull, 214, 08005 Barcelona",Centre Cívic Can Saladrigas,,BCN-MEET-2020-02-2847,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2847,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17605, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17607",
2849,,,,135.0,el Turó de la Peira,el Turó de la Peira,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt Fixe El Turó de la Peira,Punto Fijo El Turó de la Peira,<p>Punt mòbil d'informació i recollida de projectes/propostes.</p>,<p>Punto fijo de información y de recogida de proyectos y propuestas. </p>,2020-02-07 16:00:00,2020-02-07 19:00:00,20,0,Cap entitat va participar,"Carrer del Nil, 27, 29, 08031 Barcelona",Escoles Calderón de la Barca,Escuelas Calderón de la Barca,BCN-MEET-2020-02-2849,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2849,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17818, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17819, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17820",
2850,,,,154.0,el Clot,el Clot,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Plaça Valentí Almirall al Clot/Camp de l'Arpa,Punto móvil en la Plaza Valentí Almirall al Clot/Camp de l'Arpa,"<p>Punt mòbil d'informació i recollida de projectes/propostes. <span class=""ql-cursor"">﻿﻿</span></p>",<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-11 10:00:00,2020-02-11 12:00:00,15,2,Cap,"Plaça de Valentí Almirall 1, 08018 Barcelona (Barcelona), Espanya ",Plaça Valentí Almirall,,BCN-MEET-2020-02-2850,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2850,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17560, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17629",
2851,,,,156.0,la Vila Olímpica del Poblenou,la Vila Olímpica del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Barri Vila Olímpica-Can Gili Nou,Punto móvil en el Casal de Barrio Vila Olímpica-Can Gili Nou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-11 17:00:00,2020-02-11 19:00:00,20,0,Cap,"Carrer del Taulat, 3, 08005 Barcelona",Casal de Barri Vila Olímpica (Can Gili Nou),Casal de Barri Vila Olímpica (Can Gili Nou),BCN-MEET-2020-02-2851,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2851,,
2852,,,,155.0,el Parc i la Llacuna del Poblenou,el Parc i la Llacuna del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Centre Cívic Sanadru al Parc i Llacuna del Poblenou,Punto móvil en el Centro Cívico Sanadru al Parc i Llacuna del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-12 10:00:00,2020-02-12 12:00:00,40,2,Cap,"Carrer de Buenaventura Muñoz, 21, 08018 Barcelona",Centre Cívic Sanadru,Centre Cívic Sanadru,BCN-MEET-2020-02-2852,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2852,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17592,
2853,,,,134.0,Porta,Porta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt Mòbil Porta,,<p>Punt mòbil d'informació i recollida de projectes/propostes.</p>,,2020-02-08 09:30:00,2020-02-08 11:30:00,100,0,Cap entitat va participar,"Avinguda de Rio de Janeiro, 70, 08016 Barcelona",Plaçeta dels Avis,,BCN-MEET-2020-02-2853,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2853,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17816, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17817",
2854,,,,160.0,Provençals del Poblenou,Provençals del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Ca l'Isidret a Provençals del Poblenou,Punto móvil en el Casal de Ca l'Isidret en Provençals del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-12 16:00:00,2020-02-12 18:00:00,20,0,Cap,"Carrer de Josep Pla, 174, 08020 Barcelona",Casal de Ca l'Isidret,Casal de Ca l'Isidret,BCN-MEET-2020-02-2854,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2854,,
2856,,,,155.0,el Parc i la Llacuna del Poblenou,el Parc i la Llacuna del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Barri Llacuna a Parc i Llacuna del Poblenou,Punto móvil en el Casal de Barrio Llacuna en Parc i Llacuna del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-13 15:30:00,2020-02-13 17:30:00,15,1,Cap,"Carrer de Bolívia, 49, 08018 Barcelona",Casal de Barri Llacuna,Casal de Barrio Llacuna,BCN-MEET-2020-02-2856,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2856,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17712,
2858,,,,155.0,el Parc i la Llacuna del Poblenou,el Parc i la Llacuna del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Universitat Pompeu Fabra. Campus del Poblenou al Parc i Llacuna del Poblenou,Punto móvil en la Universitat Pompeu Fabra. Campus del Poblenou en Parc i Llacuna del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-13 10:00:00,2020-02-13 12:00:00,35,2,Cap,"Carrer de Roc Boronat, 138, 08018 Barcelona",Universitat Pompeu Fabra. Campus del Poblenou,Universitat Pompeu Fabra. Campus del Poblenou,BCN-MEET-2020-02-2858,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2858,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17681, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17683",
2995,,,,149.0,Sant Andreu de Palomar,Sant Andreu de Palomar,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt Mòbil a Sant Andreu,Punto Móvil en Sant Andreu,<p>Punt mòbil d'informació i recollida de projectes</p>,<p>Punto móvil de información y recogida de proyectos</p>,2020-02-19 10:00:00,2020-02-19 12:00:00,19,0,'-,"Carrer del Segre, 24, 32, 08030 Barcelona",Biblioteca Ignasi Iglésias-Can Fabra,Biblioteca Ignasi Iglésias-Can Fabra,BCN-MEET-2020-02-2995,0,0,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2995,,
2859,,,,143.0,Torre Baró,Torre Baró,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt Mòbil Torre Baró,Punto movil Torre Baró,<p>Punt mòbil d'informació i recollida de projectes/propostes. Aquest punt  es mourà per diferents llocs del barri de Torre Baró. </p>,<p>Punto movil de información y de recogida de proyectos y propuestas. </p>,2020-02-15 10:30:00,2020-02-15 12:30:00,60,0,"En el transcurs del punt mòbil vam contactar amb el president de l’associació de petanca, una integrant de l’associació de les Indomables, Coordinador de Sensellarisme Barcelona)
","Carrer de Sant Quirze Safaja, 3, 08033 Barcelona",Parròquia de San Bernardeta,Parroqua San Bernardeta,BCN-MEET-2020-02-2859,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2859,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17839, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17845, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17846, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17848, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17849, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17850, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17851, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18661",
2860,,,,154.0,el Clot,el Clot,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Plaça del Mercat,Punto móvil en la Plaza del Mercado de Clot/Camp de l'Arpa,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-17 16:00:00,2020-02-17 18:00:00,35,3,Cap,"Plaça del Mercat, 08018 Barcelona",Plaça del Mercat,Plaça del Mercat,BCN-MEET-2020-02-2860,0,0,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2860,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17809, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17810, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17811",
2861,,,,144.0,Ciutat Meridiana,Ciutat Meridiana,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt fixe al CAP Ciutat Meridiana,Punto fijo en el CAP Ciutat Meridiana,<p>Punt fixe d'informació i recollida de projectes/propostes.</p>,<p>Punto móvil de información y recogida de proyectos/propuestas. </p>,2020-02-14 16:30:00,2020-02-14 18:30:00,69,0,Cap entitat va participar, Plaça dels Eucaliptus 08033 Barcelona ,CAP Ciutat Meridiana,CAP Ciudad Meridiana,BCN-MEET-2020-02-2861,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2861,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17844,
2862,,,,156.0,la Vila Olímpica del Poblenou,la Vila Olímpica del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a la Universitat Pompeu Fabra Campus Ciutadella a la Vila Olímpica del Poblenou,Punto móvil en la Universitat Pompeu Fabra Campus Ciutadella en la Vila Olímpica del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-17 10:00:00,2020-02-17 12:00:00,7,0,Cap,"Carrer de Ramon Trias Fargas, 25, 27, 08005 Barcelona",Universitat Pompeu Fabra Campus Ciutadella,Universitat Pompeu Fabra Campus Ciutadella,BCN-MEET-2020-02-2862,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2862,,
2863,,,,159.0,el Besòs i el Maresme,el Besòs i el Maresme,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Centre Cívic Besòs al Besòs i Maresme,Punto móvil en el Centro Cívico Besòs en Besòs i Maresme,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-18 09:00:00,2020-02-18 11:00:00,20,0,Cap,"Rambla de Prim, 87, 08019 Barcelona",Centre Cívic Besòs,Centre Cívic Besòs,BCN-MEET-2020-02-2863,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2863,,
2864,,,,159.0,el Besòs i el Maresme,el Besòs i el Maresme,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Casal de Barri Besòs al Besòs i Maresme,Punto móvil en el Casal de Barrio Besòs en Besòs i Maresme,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-18 15:00:00,2020-02-18 17:00:00,25,0,Cap,"C/ Cristóbal de Moura, 232, 08019 Barcelona",Casal de Barri Besòs ,Casal de Barrio Besòs ,BCN-MEET-2020-02-2864,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2864,,
2865,,,,160.0,Provençals del Poblenou,Provençals del Poblenou,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil a l'Escola Provençals del Poblenou,Punto móvil en la Escuela Provençals del Poblenou,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-19 16:00:00,2020-02-19 18:00:00,70,0,Cap,"Carrer del Perú, 105, 08018 Barcelona",Escola Provençals del Poblenou,Escuela Provençals del Poblenou,BCN-MEET-2020-02-2865,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2865,,
2867,,,,161.0,Sant Martí de Provençals,Sant Martí de Provençals,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt mòbil al Centre Cívic de Sant Martí en Sant Martí de Provençals,Punto móvil al Centro Cívico de Sant Martí en Sant Martí de Provençals,<p>Punt mòbil d'informació i recollida de projectes/propostes. </p>,<p>Punto móvil de información y recogida de proyectos/propuestas.&nbsp; </p>,2020-02-20 16:00:00,2020-02-20 18:00:00,40,2,Cap,"Carrer de la Selva de Mar, 215, 08019 Barcelona",Centre Cívic de Sant Martí ,Centro Cívico de Sant Martí ,BCN-MEET-2020-02-2867,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2867,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17968, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17969",
2869,,,,134.0,Porta,Porta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3770,Punt Mòbil Plaça dels Jardins d'Alfàbia. Porta ,Punto Movil Plaça de los Jardines de Alfabia. Porta,<p>Punt mòbil d'informació i recollida de projectes/propostes.</p>,<p>Punto movil de información y de recogida de proyectos y propuestas. </p>,2020-02-20 08:30:00,2020-02-20 12:30:00,96,0,Un representant de l'AVV Porta," 6 Plaça dels Jardins d'Alfàbia Barcelona, Cataluña",Plaça Jardins d'Alfàbia,Plaza de los Jardines de Alfabia ,BCN-MEET-2020-02-2869,0,0,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3770/meetings/2869,,
